#	Simulation	Obj	init_b10_1	init_bcar1	init_bcar2	init_bcry_1	init_ohb10_1	init_zea_1	k5	kb1	kb2	kc1	kc2	kc4	sigma_t__FREE	szea
	gntr_121	-19.160223536099345	4.234686701120786	4.368419528642271	3.22477558259865	5.155714102881659	1.7538193393049768	2.8204339029882624	0.0029491895542950765	0.016827629737759874	0.005396012533171371	0.001714777434399928	0.007086125254672822	0.005643545615435402	11.317650666123692	0.5082320537774375
	gntr_120	-19.160223517481626	4.234686578568552	4.3684227681727945	3.224796249485525	5.155714514721298	1.7538193702027831	2.8204332388108995	0.002949194120603918	0.016827500079401248	0.005396015171211598	0.0017147773112439662	0.0070861255899117665	0.005643545622168265	11.317634520739162	0.5082303212675707
	gntr_119	-19.160223499982827	4.23468670061746	4.368419798179955	3.224775839695255	5.1557147999000525	1.7538193853081143	2.820433935466788	0.002949189682620449	0.016827629716752824	0.005396012655506102	0.0017147771042029492	0.007086125858286403	0.00564354613011402	11.317618293279986	0.5082320797516741
	gntr_118	-19.16022348111855	4.234686579212468	4.368423009400956	3.2247963140145144	5.155715213701059	1.75381941630587	2.82043327801501	0.0029491942077519958	0.01682750127633954	0.005396015270874549	0.001714776979499975	0.007086126195420494	0.0056435461408351935	11.317602030559556	0.5082303639318265
	gntr_117	-19.160223463358157	4.23468670008768	4.3684200699765485	3.22477610077234	5.1557155019773955	1.7538194316463396	2.820433968101723	0.002949189812341211	0.016827629682353483	0.005396012778924971	0.0017147767716129267	0.007086126466279135	0.005643546648507251	11.317585685807762	0.5082321057248651
	gntr_116	-19.160223444242654	4.234686579861873	4.368423252027621	3.2247963767897088	5.155715917755966	1.7538194627443136	2.8204333175793894	0.002949194295090793	0.016827502495939017	0.0053960153709831	0.0017147766453386572	0.007086126805327495	0.0056435466632968525	11.317569304289087	0.5082304070936444
	gntr_115	-19.16022342621641	4.234686699527827	4.368420344085654	3.224776366067193	5.155716209178395	1.7538194783237937	2.82043400088699	0.002949189943511896	0.016827629633239038	0.00539601290345053	0.001714776436599122	0.007086127078706631	0.005643547170659196	11.317552840717145	0.508232131679635
	gntr_114	-19.160223406845923	4.234686580515152	4.368423496035178	3.2247964375782416	5.155716626952914	1.7538195095223748	2.820433357516291	0.0029491943825825464	0.016827503739803955	0.005396015471517747	0.0017147763087273053	0.007086127419690585	0.0056435471896026344	11.317536338796415	0.5082304507777422
	gntr_113	-19.160223388549092	4.234686698933282	4.368420620569822	3.2247766358703007	5.1557169215743945	1.7538195253450368	2.8204340338144407	0.0029491900761977967	0.01682762956777392	0.0053960130291074325	0.0017147760991275828	0.007086127695630171	0.005643547696618094	11.317519754715345	0.5082321575939694
	gntr_112	-19.160223368919315	4.234686581170007	4.368423741397947	3.22479649608825	5.155717341366238	1.7538195566448012	2.820433397840574	0.0029491944701792307	0.016827505009920855	0.00539601557245322	0.0017147759696294527	0.007086128038574008	0.005643547719807346	11.31750313060226	0.5082304950145091
	gntr_111	-19.1602233503469	4.234686698297912	4.368420899503601	3.2247769105439317	5.155717639245451	1.7538195727152228	2.8204340668731525	0.002949190210478553	0.016827629483900625	0.005396013155923547	0.0017147757591600922	0.007086128317118527	0.005643548226437848	11.31748642410961	0.5082321834396564
	gntr_110	-19.16022333045317	4.234686581823321	4.368423988079378	3.2247965519486734	5.1557180610801066	1.753819604117023	2.820433438570557	0.002949194557818792	0.016827506308789205	0.00539601567375565	0.0017147756280036246	0.007086128662050566	0.005643548253973274	11.317469675766919	0.5082305398419467
	gntr_109	-19.16022331160009	4.234686697613625	4.368421180977526	3.2247771905459444	5.155718362283258	1.7538196204403314	2.8204341000485655	0.002949190346452895	0.016827629378998676	0.005396013283931062	0.0017147754166527628	0.0070861289432504445	0.005643548760180146	11.317452844677813	0.5082322091802819
	gntr_108	-19.160223291437305	4.234686582470725	4.368424236028569	3.224796604683949	5.155718786191772	1.753819651945428	2.820433479729087	0.0029491946454201865	0.016827507639585598	0.005396015775379886	0.0017147752838016603	0.0070861292902044	0.005643548792173079	11.317435969742455	0.5082305853080882
	gntr_107	-19.160223272297863	4.234686696869483	4.3684214651028626	3.2247774764591837	5.155719090794892	1.75381966852751	2.8204341333214917	0.002949190484244368	0.01682762924970929	0.005396013413168161	0.001714775071554124	0.007086129574118018	0.005643549297917404	11.317419011501082	0.5082322347688715
	gntr_106	-19.160223251860906	4.234686583106193	4.368424485176152	3.2247966536840984	5.155719516815626	1.7538197001377362	2.82043352134479	0.0029491947328768474	0.01682750900636081	0.005396015877264201	0.001714774936966424	0.007086129923134663	0.005643549334493763	11.317402007184864	0.50823063147394
	gntr_105	-19.160223232429054	4.2346866960505	4.368421752017107	3.224777769024918	5.15571982490757	1.753819716985553	2.8204341666671136	0.002949190624007771	0.016827629091733687	0.005396013543680578	0.0017147747238025835	0.007086130209830873	0.0056435498397366685	11.317384918755709	0.5082322601453019
	gntr_104	-19.16022321171227	4.234686583720892	4.368424735429677	3.2247966981720904	5.1557202530882416	1.7538197487035339	2.820433563453383	0.002949194820048493	0.01682751041425156	0.005396015979323463	0.001714774587428754	0.007086130560960091	0.005643549881042076	11.317367781726741	0.5082306784166721
	gntr_103	-19.160223191980972	4.234686695135373	4.36842204188912	3.2247780691776633	5.155720564774318	1.7538197658255645	2.820434200054153	0.0029491907659345874	0.016827628899617537	0.0053960136755217625	0.001714774373322952	0.00708613085052138	0.005643550385745055	11.31735055946869	0.50823228523395
	gntr_102	-19.160223170977453	4.234686584300741	4.368424986668403	3.2247967371731288	5.155720995174214	1.7538197976550347	2.820433606098905	0.0029491949067499083	0.016827511869680907	0.005396016081437424	0.0017147742351031657	0.007086131203824479	0.005643550431951875	11.317333285719183	0.5082307262329672
	gntr_101	-19.160223150938883	4.234686694092066	4.368422334922345	3.22477837807561	5.155721310580492	1.753819815061956	2.820434233444554	0.002949190910254272	0.016827628666554934	0.005396013808747696	0.0017147740200214128	0.007086131496350793	0.005643550936077179	11.317315925251723	0.5082323099424269
